,Date,Open,High,Low,Close,Volume,Symbol
0,2003-12-01,70.33599853515625,70.65899658203125,69.88999938964844,70.12200164794922,0,NZDJPY
1,2003-12-02,70.14099884033203,70.62100219726562,70.06500244140625,70.19499969482422,0,NZDJPY
2,2003-12-03,70.23100280761719,70.47899627685547,69.73899841308594,69.94499969482422,0,NZDJPY
3,2003-12-04,69.8499984741211,70.0790023803711,69.5770034790039,69.84500122070312,0,NZDJPY
4,2003-12-05,69.80500030517578,69.95099639892578,69.14399719238281,69.33699798583984,0,NZDJPY
5,2003-12-08,69.28099822998047,69.71900177001953,69.26100158691406,69.47100067138672,0,NZDJPY
6,2003-12-09,69.46600341796875,69.5979995727539,69.13600158691406,69.38099670410156,0,NZDJPY
7,2003-12-10,69.38800048828125,70.30799865722656,69.3270034790039,70.12100219726562,0,NZDJPY
8,2003-12-11,70.13500213623047,70.20700073242188,69.51599884033203,69.94200134277344,0,NZDJPY
9,2003-12-12,69.96700286865234,70.2239990234375,69.58799743652344,69.57099914550781,0,NZDJPY
10,2003-12-15,69.677001953125,69.9530029296875,69.59400177001953,69.86000061035156,0,NZDJPY
11,2003-12-16,69.86000061035156,70.11599731445312,69.71900177001953,69.94499969482422,0,NZDJPY
12,2003-12-17,69.88700103759766,70.12100219726562,69.14800262451172,69.34200286865234,0,NZDJPY
13,2003-12-18,69.36399841308594,69.90699768066406,69.1729965209961,69.77899932861328,0,NZDJPY
14,2003-12-19,69.79000091552734,69.81400299072266,69.17400360107422,69.28399658203125,0,NZDJPY
15,2003-12-22,69.21700286865234,69.48999786376953,68.73200225830078,68.85700225830078,0,NZDJPY
16,2003-12-23,68.85199737548828,72.25499725341797,68.62200164794922,69.03500366210938,0,NZDJPY
17,2003-12-24,69.00800323486328,69.5009994506836,68.77999877929688,69.39399719238281,0,NZDJPY
18,2003-12-25,69.41400146484375,69.49299621582031,69.27200317382812,69.36799621582031,0,NZDJPY
19,2003-12-26,69.35299682617188,69.56999969482422,69.10700225830078,69.46399688720703,0,NZDJPY
20,2003-12-29,69.46199798583984,69.77400207519531,69.16999816894531,69.68000030517578,0,NZDJPY
21,2003-12-30,69.59600067138672,70.177001953125,69.47000122070312,70.09700012207031,0,NZDJPY
22,2003-12-31,70.10600280761719,70.4469985961914,69.98100280761719,70.4469985961914,0,NZDJPY
23,2004-01-01,70.4469985961914,70.78500366210938,70.16400146484375,70.23799896240234,0,NZDJPY
24,2004-01-02,70.23300170898438,70.5469970703125,69.47000122070312,70.48400115966797,0,NZDJPY
25,2004-01-05,70.74299621582031,71.56500244140625,70.4000015258789,71.19499969482422,0,NZDJPY
26,2004-01-06,71.17900085449219,71.62999725341797,70.85299682617188,71.20800018310547,0,NZDJPY
27,2004-01-07,71.2249984741211,71.48600006103516,70.88999938964844,71.17900085449219,0,NZDJPY
28,2004-01-08,71.1510009765625,72.0790023803711,70.99199676513672,71.88700103759766,0,NZDJPY
29,2004-01-09,71.87200164794922,72.9729995727539,71.81999969482422,72.7249984741211,0,NZDJPY
30,2004-01-12,72.76399993896484,73.0270004272461,72.38999938964844,72.4739990234375,0,NZDJPY
31,2004-01-13,72.44599914550781,73.12000274658203,72.31300354003906,72.78800201416016,0,NZDJPY
32,2004-01-14,72.72000122070312,72.74700164794922,69.03700256347656,72.18599700927734,0,NZDJPY
33,2004-01-15,72.14299774169922,72.24099731445312,71.22599792480469,71.43800354003906,0,NZDJPY
34,2004-01-16,71.49400329589844,71.49400329589844,70.69000244140625,70.9280014038086,0,NZDJPY
35,2004-01-19,70.90699768066406,70.90699768066406,69.97000122070312,70.177001953125,0,NZDJPY
36,2004-01-20,70.17500305175781,71.65899658203125,70.1500015258789,71.2959976196289,0,NZDJPY
37,2004-01-21,71.30000305175781,72.03099822998047,71.2490005493164,71.73999786376953,0,NZDJPY
