,Date,Open,High,Low,Close,Volume,Symbol
0,2018-05-31,9.699999809265137,9.699999809265137,9.699999809265137,9.699999809265137,0,AHCO
1,2018-06-01,9.699999809265137,9.699999809265137,9.699999809265137,9.699999809265137,0,AHCO
2,2018-06-04,9.699999809265137,9.699999809265137,9.699999809265137,9.699999809265137,0,AHCO
3,2018-06-05,9.699999809265137,9.699999809265137,9.699999809265137,9.699999809265137,0,AHCO
4,2018-06-06,9.699999809265137,9.699999809265137,9.699999809265137,9.699999809265137,0,AHCO
5,2018-06-07,9.699999809265137,9.699999809265137,9.699999809265137,9.699999809265137,0,AHCO
6,2018-06-08,9.699999809265137,9.699999809265137,9.699999809265137,9.699999809265137,0,AHCO
7,2018-06-11,9.699999809265137,9.699999809265137,9.699999809265137,9.699999809265137,0,AHCO
8,2018-06-12,9.699999809265137,9.699999809265137,9.699999809265137,9.699999809265137,305000,AHCO
9,2018-06-13,9.699999809265137,9.710000038146973,9.699999809265137,9.699999809265137,279000,AHCO
10,2018-06-14,9.75,9.75,9.75,9.75,50000,AHCO
11,2018-06-15,9.75,9.75,9.75,9.75,0,AHCO
12,2018-06-18,9.699999809265137,9.699999809265137,9.649999618530273,9.649999618530273,10000,AHCO
13,2018-06-19,9.649999618530273,9.649999618530273,9.649999618530273,9.649999618530273,0,AHCO
14,2018-06-20,9.649999618530273,9.649999618530273,9.649999618530273,9.649999618530273,0,AHCO
15,2018-06-21,9.800000190734863,9.800000190734863,9.800000190734863,9.800000190734863,1000,AHCO
16,2018-06-22,9.800000190734863,9.800000190734863,9.800000190734863,9.800000190734863,0,AHCO
17,2018-06-25,9.800000190734863,9.800000190734863,9.800000190734863,9.800000190734863,0,AHCO
18,2018-06-26,9.800000190734863,9.800000190734863,9.800000190734863,9.800000190734863,0,AHCO
19,2018-06-27,9.729999542236328,9.75,9.699999809265137,9.75,10400,AHCO
20,2018-06-28,9.75,9.75,9.75,9.75,0,AHCO
21,2018-06-29,9.6899995803833,9.6899995803833,9.619999885559082,9.619999885559082,92900,AHCO
22,2018-07-02,9.800000190734863,9.800000190734863,9.609999656677246,9.609999656677246,500,AHCO
23,2018-07-03,9.609999656677246,9.609999656677246,9.609999656677246,9.609999656677246,0,AHCO
24,2018-07-05,9.609999656677246,9.609999656677246,9.609999656677246,9.609999656677246,0,AHCO
25,2018-07-06,9.600000381469727,9.600000381469727,9.600000381469727,9.600000381469727,100,AHCO
26,2018-07-09,9.600000381469727,9.600000381469727,9.600000381469727,9.600000381469727,0,AHCO
27,2018-07-10,9.600000381469727,9.600000381469727,9.600000381469727,9.600000381469727,0,AHCO
28,2018-07-11,9.600000381469727,9.600000381469727,9.600000381469727,9.600000381469727,0,AHCO
29,2018-07-12,9.600000381469727,9.600000381469727,9.600000381469727,9.600000381469727,0,AHCO
30,2018-07-13,9.600000381469727,9.600000381469727,9.600000381469727,9.600000381469727,0,AHCO
31,2018-07-16,9.600000381469727,9.600000381469727,9.600000381469727,9.600000381469727,61200,AHCO
32,2018-07-17,9.600000381469727,9.600000381469727,9.600000381469727,9.600000381469727,200000,AHCO
33,2018-07-18,9.600000381469727,9.600000381469727,9.600000381469727,9.600000381469727,0,AHCO
34,2018-07-19,9.699999809265137,9.699999809265137,9.609999656677246,9.609999656677246,86000,AHCO
35,2018-07-20,9.609999656677246,9.609999656677246,9.609999656677246,9.609999656677246,0,AHCO
36,2018-07-23,9.609999656677246,9.609999656677246,9.609999656677246,9.609999656677246,0,AHCO
37,2018-07-24,9.609999656677246,9.609999656677246,9.609999656677246,9.609999656677246,0,AHCO
38,2018-07-25,9.609999656677246,9.609999656677246,9.609999656677246,9.609999656677246,0,AHCO
39,2018-07-26,9.609999656677246,9.640000343322754,9.600000381469727,9.640000343322754,750000,AHCO
40,2018-07-27,9.630000114440918,9.630000114440918,9.630000114440918,9.630000114440918,100,AHCO
41,2018-07-30,9.699999809265137,9.699999809265137,9.699999809265137,9.699999809265137,100,AHCO
42,2018-07-31,9.699999809265137,9.699999809265137,9.699999809265137,9.699999809265137,0,AHCO
43,2018-08-01,9.699999809265137,9.699999809265137,9.699999809265137,9.699999809265137,250000,AHCO
44,2018-08-02,9.770000457763672,9.770000457763672,9.770000457763672,9.770000457763672,2000,AHCO
45,2018-08-03,9.770000457763672,9.770000457763672,9.770000457763672,9.770000457763672,0,AHCO
46,2018-08-06,9.770000457763672,9.770000457763672,9.770000457763672,9.770000457763672,0,AHCO
47,2018-08-07,9.75,9.75,9.720000267028809,9.720000267028809,200100,AHCO
48,2018-08-08,9.720000267028809,9.720000267028809,9.720000267028809,9.720000267028809,0,AHCO
49,2018-08-09,9.720000267028809,9.720000267028809,9.720000267028809,9.720000267028809,0,AHCO
50,2018-08-10,9.720000267028809,9.720000267028809,9.720000267028809,9.720000267028809,0,AHCO
51,2018-08-13,9.74899959564209,9.75,9.74899959564209,9.75,1800,AHCO
52,2018-08-14,9.75,9.760000228881836,9.75,9.760000228881836,87700,AHCO
53,2018-08-15,9.760000228881836,9.760000228881836,9.760000228881836,9.760000228881836,0,AHCO
54,2018-08-16,9.760000228881836,9.760000228881836,9.760000228881836,9.760000228881836,0,AHCO
55,2018-08-17,9.760000228881836,9.760000228881836,9.760000228881836,9.760000228881836,0,AHCO
56,2018-08-20,9.75,9.800000190734863,9.75,9.800000190734863,206400,AHCO
57,2018-08-21,9.800000190734863,9.800000190734863,9.800000190734863,9.800000190734863,0,AHCO
58,2018-08-22,9.75,9.75,9.75,9.75,32800,AHCO
59,2018-08-23,9.760000228881836,9.760000228881836,9.760000228881836,9.760000228881836,400,AHCO
60,2018-08-24,9.765999794006348,9.765999794006348,9.75,9.75,1500,AHCO
61,2018-08-27,9.75,9.75,9.729999542236328,9.729999542236328,700,AHCO
62,2018-08-28,9.729999542236328,9.729999542236328,9.729999542236328,9.729999542236328,0,AHCO
63,2018-08-29,9.729999542236328,9.729999542236328,9.729999542236328,9.729999542236328,0,AHCO
64,2018-08-30,9.720000267028809,9.75,9.720000267028809,9.739999771118164,40500,AHCO
65,2018-08-31,9.739999771118164,9.739999771118164,9.739999771118164,9.739999771118164,0,AHCO
66,2018-09-04,9.739999771118164,9.739999771118164,9.739999771118164,9.739999771118164,0,AHCO
67,2018-09-05,9.739999771118164,9.739999771118164,9.739999771118164,9.739999771118164,0,AHCO
68,2018-09-06,9.739999771118164,9.739999771118164,9.739999771118164,9.739999771118164,0,AHCO
69,2018-09-07,9.729999542236328,9.729999542236328,9.729999542236328,9.729999542236328,28600,AHCO
70,2018-09-10,9.729999542236328,9.729999542236328,9.729999542236328,9.729999542236328,0,AHCO
71,2018-09-11,9.729999542236328,9.729999542236328,9.729999542236328,9.729999542236328,0,AHCO
72,2018-09-12,9.729999542236328,9.729999542236328,9.729999542236328,9.729999542236328,0,AHCO
73,2018-09-13,9.729999542236328,9.729999542236328,9.729999542236328,9.729999542236328,0,AHCO
74,2018-09-14,9.729999542236328,9.729999542236328,9.729999542236328,9.729999542236328,0,AHCO
75,2018-09-17,9.729999542236328,9.729999542236328,9.729999542236328,9.729999542236328,0,AHCO
76,2018-09-18,9.729999542236328,9.729999542236328,9.729999542236328,9.729999542236328,0,AHCO
77,2018-09-19,9.720000267028809,9.720999717712402,9.699999809265137,9.699999809265137,75400,AHCO
78,2018-09-20,9.720000267028809,9.720000267028809,9.720000267028809,9.720000267028809,3700,AHCO
79,2018-09-21,9.720000267028809,9.720000267028809,9.720000267028809,9.720000267028809,0,AHCO
80,2018-09-24,9.720000267028809,9.720000267028809,9.720000267028809,9.720000267028809,200,AHCO
81,2018-09-25,9.720000267028809,9.720000267028809,9.720000267028809,9.720000267028809,300,AHCO
82,2018-09-26,9.720000267028809,9.720000267028809,9.720000267028809,9.720000267028809,200,AHCO
83,2018-09-27,9.720000267028809,9.720000267028809,9.720000267028809,9.720000267028809,0,AHCO
